ID,Address,Rooms,Type,Price,Date,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,Suburb,crime_A_average,crime_B_average,crime_C_average,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?
ID483339063,1/26 York St,3,t,595000.0,20/05/2017,1.0,2.0,258.0,18.0,-37.7047,144.9087,GLENROY,1841.6666666666667,9184.666666666666,533.3333333333334,20032,750.6235233721603,36,0
ID946384828,17 Goodman St,2,h,916000.0,24/09/2016,1.0,0.0,1328.0,129.0,-37.773,144.9568,BRUNSWICK,958.6666666666666,5673.0,628.0,19969,278.1604338440969,24,0
ID111654228,27 Parkmore Rd,4,h,1310000.0,18/03/2017,2.0,2.0,606.0,16.0,-37.9147,145.0645,BENTLEIGH EAST,959.0,4476.666666666667,324.0,19940,2352.410526722391,33,0
ID289886683,156 Patterson Rd,3,h,1110000.0,6/08/2016,1.0,2.0,692.0,79.0,-37.9263,145.04,BENTLEIGH,925.6666666666666,4701.333333333333,308.6666666666667,19938,417.8871114749619,36,0
ID732854956,110/44 Skyline Dr,2,u,570000.0,27/11/2016,2.0,1.0,3014.0,7.0,-37.7853,144.8944,MARIBYRNONG,610.0,1743.6666666666667,228.0,22240,1914.8547591329677,10,0
ID341991314,23 Uvadale Gr,5,h,3800000.0,6/05/2017,5.0,3.0,609.0,49.0,-37.8064,145.0451,KEW,288.0,712.0,75.66666666666667,19903,1782.0854373608825,17,0
ID658589096,37 Elizabeth St,3,h,680000.0,3/12/2016,1.0,0.0,702.0,69.0,-37.7391,144.9812,COBURG,1071.3333333333333,5783.666666666667,419.6666666666667,19965,1613.4639089176687,32,0
ID438225698,56 Verdon St,3,h,2910000.0,4/03/2017,3.0,2.0,515.0,29.0,-37.8609,144.8947,WILLIAMSTOWN,1064.6666666666667,4200.666666666667,432.6666666666667,19992,343.593171894594,21,0
ID348459810,1/18 Leafield St,3,u,537000.0,14/05/2016,1.0,2.0,327.0,59.0,-37.7125,145.0768,WATSONIA,584.3333333333334,2731.6666666666665,211.66666666666666,19984,639.331058522969,37,0
ID259617408,335 Chesterville Rd,4,h,1040000.0,27/11/2016,2.0,2.0,643.0,69.0,-37.9295,145.063,BENTLEIGH EAST,925.6666666666666,4701.333333333333,308.6666666666667,19937,2368.23584922798,38,0
ID209813387,11 Murphy St,4,h,920000.0,7/11/2016,2.0,2.0,780.0,54.0,-37.7168,144.9171,OAK PARK,136.33333333333334,302.6666666666667,42.0,20033,409.6079133781218,34,0
ID916559405,9 Manchester St,2,h,1682000.0,24/06/2017,1.0,1.0,264.0,109.0,-37.8285,145.04022,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19903,840.1476209510319,17,1
ID712042690,1/73 Purinuan Rd,3,u,400000.0,13/08/2016,1.0,1.0,172.0,49.0,-37.7092,145.0274,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20009,1581.5874744960568,35,0
ID880476060,24 Florence St,5,h,1790000.0,29/04/2017,3.0,2.0,635.0,99.0,-37.7516,144.9593,COBURG,1097.6666666666667,5916.0,553.3333333333334,19966,390.4320616851178,30,0
ID396249001,166 Rosanna Rd,3,h,620000.0,10/12/2016,1.0,0.0,454.0,79.0,-37.7449,145.072,ROSANNA,824.6666666666666,1890.3333333333333,159.33333333333334,19936,562.7434493965208,31,0
ID837496108,17 Tennyson St,3,h,1180000.0,3/06/2017,1.0,0.0,198.0,109.0,-37.80779,144.88887,SEDDON,885.0,1901.0,227.66666666666666,19997,613.2857952127729,10,0
ID754279630,5 Glendale St,5,h,1975000.0,13/08/2016,2.0,2.0,641.0,18.0,-37.8354,145.1001,SURREY HILLS,2403.6666666666665,5212.333333333333,586.6666666666666,19895,1257.9424722894153,25,0
ID202772007,33 McCracken St,4,h,1817000.0,22/04/2017,2.0,1.0,309.0,16.0,-37.791,144.928,KENSINGTON,288.0,712.0,75.66666666666667,20041,380.9136466500094,17,0
ID292104044,1/33 Holyrood St,3,h,1460000.0,15/10/2016,2.0,2.0,413.0,49.0,-37.933,144.9975,HAMPTON,1683.6666666666667,8938.666666666666,509.3333333333333,19949,654.5559016075144,31,0
ID653071357,40 Fawkner St,3,h,2400000.0,28/05/2016,2.0,1.0,350.0,125.0,-37.8422,144.9884,SOUTH YARRA,1100.6666666666667,3636.3333333333335,457.3333333333333,19959,542.603920747882,12,0
ID319049838,4/62 Manningham Rd,4,t,910000.0,6/05/2017,2.0,2.0,190.0,19.0,-37.7664,145.0884,BULLEEN,941.3333333333334,5813.0,575.6666666666666,19935,2650.762427341625,29,0
ID142693873,7 Morrow St,3,h,910000.0,22/08/2016,1.0,2.0,717.0,69.0,-37.7525,144.9321,BRUNSWICK WEST,958.6666666666666,5673.0,628.0,20035,1077.3949989248727,29,0
ID137261543,2/1 Alexandra Av,2,u,1350000.0,12/08/2017,2.0,1.0,0.0,89.0,-37.82863,144.98514,SOUTH YARRA,1245.0,3886.0,447.6666666666667,22247,672.5448387935476,10,0
ID769506101,34/530 Toorak Rd,2,u,517500.0,4/03/2017,1.0,1.0,0.0,99.0,-37.8424,145.0184,TOORAK,647.0,2861.3333333333335,222.66666666666666,19946,1012.3097091291066,18,0
ID201484479,10 Wilsons Rd,3,h,1420000.0,29/07/2017,1.0,2.0,721.0,54.0,-37.79244,145.12021,DONCASTER,1666.0,9333.666666666666,523.0,20042,2983.183027836409,25,0
ID388846848,8/257 Buckley St,2,u,470000.0,7/05/2016,1.0,1.0,976.0,19.0,-37.7557,144.9037,ABERFELDIE,703.6666666666666,1502.0,135.66666666666666,22253,1100.4559959887895,18,0
ID884446883,2 Hughes Rd,4,h,500000.0,29/07/2017,2.0,2.0,550.0,54.0,-37.58279,145.12171999999995,DOREEN,2006.6666666666667,7754.333333333333,1051.3333333333333,52161,2866.1163112701474,57,0
ID286009782,101/27 Dickmann St,2,u,690000.0,13/05/2017,2.0,1.0,760.0,9.0,-37.825,144.9976,RICHMOND,885.0,1901.0,227.66666666666666,22247,661.8820156000527,10,0
ID853743203,24 Kurrajong St,3,h,950000.0,28/05/2016,1.0,1.0,598.0,59.0,-37.9129,145.0786,BENTLEIGH EAST,925.6666666666666,4701.333333333333,308.6666666666667,19917,1634.57039856054,29,0
ID469777971,45 Bloomfield Rd,3,h,1291000.0,23/04/2016,1.0,2.0,414.0,119.0,-37.7766,144.9185,ASCOT VALE,2489.6666666666665,11817.333333333334,1268.6666666666667,20039,325.75321832628174,20,0
ID618400307,24A Smith St,3,h,1003500.0,3/12/2016,1.0,2.0,289.0,21.0,-37.9338,145.0226,HAMPTON,1683.6666666666667,8938.666666666666,509.3333333333333,19937,1242.8384147935667,38,0
ID861160899,144 Cobden St,3,h,1405000.0,4/06/2016,1.0,1.0,181.0,139.0,-37.8365,144.9631,SOUTH MELBOURNE,1100.6666666666667,3636.3333333333335,457.3333333333333,22238,2053.7014717697407,3,0
ID741535274,19 Tuppal Pl,4,h,885000.0,29/04/2017,2.0,2.0,814.0,54.0,-37.7317,144.8619,KEILOR EAST,591.6666666666666,1189.6666666666667,177.33333333333334,20003,5428.654880254096,29,0
ID834125823,104 Richardson St,4,h,2300000.0,7/05/2016,2.0,1.0,153.0,139.0,-37.8447,144.9523,ALBERT PARK,1202.0,5034.333333333333,333.0,20043,2935.020806931894,0,0
ID385914449,395 Mitcham Rd,2,h,890000.0,24/06/2017,2.0,1.0,370.0,34.0,-37.82047,145.19421,MITCHAM,1471.0,7759.666666666667,779.6666666666666,19900,337.15524198734363,34,0
ID841247196,21 George St,2,h,630000.0,27/06/2016,1.0,1.0,372.0,79.0,-37.7348,144.9852,PRESTON,659.0,5219.333333333333,338.3333333333333,20012,1416.1089408639793,28,0
ID830791385,1/47 Lytton St,2,u,442000.0,27/06/2016,1.0,1.0,245.0,64.0,-37.7076,144.9097,GLENROY,1683.6666666666667,8938.666666666666,509.3333333333333,20032,744.9650231767325,36,0
ID938155420,3/84 Mill Park Dr,2,t,480750.0,27/05/2017,1.0,1.0,114.0,134.0,-37.67761,145.06132,MILL PARK,1508.3333333333333,6073.0,553.6666666666666,45795,3206.8595699120806,49,0
ID437234643,33 Argyle Rd,4,h,2286000.0,15/10/2016,3.0,2.0,712.0,44.0,-37.8034,145.0527,KEW,271.6666666666667,771.6666666666666,74.0,19903,2199.1129062168193,17,0
ID383155409,54 Croydon Rd,4,h,2003000.0,15/10/2016,2.0,1.0,383.0,139.0,-37.8234,145.0923,SURREY HILLS,2403.6666666666665,5212.333333333333,586.6666666666666,19894,336.37342554629464,25,0
ID777203368,7 Wellington St,2,h,867000.0,3/06/2017,1.0,1.0,208.0,89.0,-37.74373,144.95783,COBURG,1097.6666666666667,5916.0,553.3333333333334,19965,508.6270018302904,32,0
ID826900433,5 Sullivan St,3,h,770000.0,24/06/2017,1.0,1.0,606.0,49.0,-37.93861,145.15351,SPRINGVALE,1479.3333333333333,4398.666666666667,502.0,19913,1213.2315113644363,39,0
ID683378139,48 Vickery St,4,h,1650000.0,26/07/2016,2.0,2.0,570.0,89.0,-37.9139,145.0395,BENTLEIGH,925.6666666666666,4701.333333333333,308.6666666666667,19940,413.418295769145,33,0
ID190041516,90 Pitt St,4,h,837000.0,4/03/2017,2.0,3.0,390.0,69.0,-37.7926,144.8639,WEST FOOTSCRAY,298.0,735.0,154.0,20022,745.1099176369671,21,0
ID596305520,2/2 Robert St,3,t,845000.0,28/05/2016,2.0,1.0,177.0,7.0,-37.8824,145.1042,CHADSTONE,1540.6666666666667,6062.333333333333,477.6666666666667,19917,2439.5770748169552,29,0
ID364924035,3 Whitton Ct,4,h,1730000.0,12/08/2017,2.0,2.0,675.0,6.0,-37.96678,145.02223,BLACK ROCK,2524.3333333333335,12864.666666666666,738.6666666666666,19948,2399.568783774803,33,0
ID271422308,105 Third Av,4,h,970000.0,23/09/2017,1.0,5.0,561.0,23.0,-37.83224000000001,144.85299999999995,ALTONA NORTH,2494.6666666666665,11307.0,1410.0,19995,2900.9998418840305,14,0
ID561441006,20 Elizabeth St,3,h,1185000.0,16/07/2016,1.0,2.0,618.0,23.0,-37.9228,145.0527,BENTLEIGH EAST,925.6666666666666,4701.333333333333,308.6666666666667,19939,1503.3345740863047,35,0
ID661642764,14 Musk Ct,3,h,295000.0,27/05/2017,1.0,4.0,600.0,44.0,-37.68734,144.58001000000004,MELTON,1508.3333333333333,6073.0,553.6666666666666,19980,1894.3391741911794,39,0
ID661407558,55/4 Seisman Pl,2,u,1030000.0,29/04/2017,2.0,2.0,21715.0,14.0,-37.8424,144.9449,PORT MELBOURNE,705.3333333333334,5479.666666666667,335.0,20043,2761.5325364425303,0,0
ID425671809,1/31 Holberg St,3,h,832000.0,10/09/2016,2.0,2.0,214.0,22.0,-37.7709,144.9334,MOONEE PONDS,278.0,489.0,65.0,20039,1130.7661444364978,20,0
ID780980693,19/337 Station St,3,t,900000.0,3/09/2017,2.0,2.0,120.0,19.0,-37.76343,145.02096,THORNBURY,2532.3333333333335,5455.0,713.0,19930,1788.2243544649907,22,0
ID185848226,14 Herbert St,3,h,585000.0,17/09/2016,1.0,2.0,322.0,7.0,-37.7686,144.8576,AVONDALE HEIGHTS,1654.0,9119.666666666666,550.0,20004,3064.9499130400322,26,0
ID669203680,78 Shafer Rd,3,h,1320000.0,3/09/2017,2.0,4.0,798.0,51.0,-37.80752,145.14878000000004,BLACKBURN NORTH,5.0,73.0,1.0,19898,1401.3178167618003,30,0
ID975695754,2/13 North St,2,u,510000.0,22/08/2016,1.0,1.0,141.0,44.0,-37.7202,144.8797,AIRPORT WEST,1202.0,5034.333333333333,333.0,20033,3690.8221626686873,34,0
ID181711497,28 Greendale Rd,3,h,1255000.0,24/06/2017,2.0,2.0,348.0,44.0,-37.79759,145.16422,DONCASTER EAST,3327.0,11071.666666666666,1069.3333333333333,19899,2728.2740392426144,31,0
ID249338056,12 Hamilton St,2,h,820000.0,26/07/2016,1.0,1.0,206.0,119.0,-37.7604,144.9488,BRUNSWICK WEST,958.6666666666666,5673.0,628.0,19967,1050.0399793548881,27,0
ID529482874,1c Barwon St,2,h,540000.0,7/05/2016,1.0,1.0,164.0,9.0,-37.7082,144.9178,GLENROY,1683.6666666666667,8938.666666666666,509.3333333333333,20032,411.0110866141053,36,0
ID561475366,43 Rowland St,7,h,4050000.0,12/08/2017,4.0,2.0,725.0,42.0,-37.81185,145.05387,KEW,288.0,712.0,75.66666666666667,19903,1370.013607023919,17,0
ID906272664,61 Union St,4,h,3660000.0,25/02/2017,3.0,2.0,421.0,99.0,-37.8593,145.0275,ARMADALE,2494.6666666666665,11307.0,1410.0,19945,785.2662080453861,19,0
ID338192235,13 Dorrington Ct,3,h,801000.0,24/06/2017,2.0,1.0,526.0,39.0,-37.98217,145.14061,DINGLEY VILLAGE,3327.0,11071.666666666666,1069.3333333333333,19891,3458.7983700835566,41,0
ID556499000,4 Melba Ct,5,h,3250000.0,3/12/2016,5.0,2.0,651.0,34.0,-37.8071,145.0908,BALWYN,925.6666666666666,4701.333333333333,308.6666666666667,19896,1887.039252330838,28,0
ID180142022,32 College St,2,h,1620000.0,20/05/2017,1.0,1.0,201.0,114.0,-37.8173,145.0246,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19905,525.5653286988396,13,0
ID782173349,18 Warruga Pl,3,h,1010000.0,15/07/2017,2.0,2.0,582.0,49.0,-37.71325,145.09532,GREENSBOROUGH,663.0,4010.0,377.0,19984,1046.6354046440463,37,0
ID603344988,50 Lewisham Rd,3,h,2368000.0,27/06/2016,2.0,1.0,322.0,49.0,-37.8547,144.9995,WINDSOR,1002.6666666666666,4068.0,328.3333333333333,19957,673.1642962117885,15,0
ID296560349,96 Pentland Pde,3,h,1100000.0,9/09/2017,1.0,0.0,221.0,71.0,-37.81284,144.89158999999995,YARRAVILLE,817.6666666666666,1779.6666666666667,181.0,19996,365.3995447776617,11,0
ID237349263,32 Page St,2,h,1340000.0,25/02/2017,1.0,0.0,136.0,109.0,-37.846,144.9517,ALBERT PARK,1214.6666666666667,5603.666666666667,375.3333333333333,20043,3080.5202256344655,0,0
ID889474857,30 Waratah Dr,3,h,940000.0,23/04/2016,1.0,1.0,661.0,39.0,-37.7611,145.1168,TEMPLESTOWE LOWER,2403.6666666666665,5212.333333333333,586.6666666666666,19936,4898.489407791098,31,0
ID735513463,12 Severn St,2,h,816000.0,27/11/2016,1.0,1.0,315.0,89.0,-37.8465,144.8714,NEWPORT,71.0,261.0,20.0,19994,1152.1221470409578,16,0
ID821375620,11 Spring St,4,h,850000.0,16/04/2016,3.0,2.0,641.0,29.0,-37.7317,144.8751,NIDDRIE,71.0,261.0,20.0,20033,4364.261906223964,34,0
ID617489086,116 Leicester St,2,h,800000.0,27/06/2016,2.0,1.0,64.0,24.0,-37.7956,144.9804,FITZROY,334.6666666666667,1407.6666666666667,88.33333333333333,19975,1297.8787708075658,13,0
ID513678799,4 Milton Ct,3,h,743000.0,10/12/2016,1.0,0.0,673.0,69.0,-37.7428,145.0494,HEIDELBERG HEIGHTS,1150.6666666666667,7827.0,922.3333333333334,19936,1473.6031901127067,31,0
ID235509522,13 Bodley St,4,h,2200000.0,27/05/2017,3.0,2.0,704.0,5.0,-37.99035,145.03839,BEAUMARIS,59.0,124.0,5.333333333333333,19865,2531.9544481763264,44,0
ID479229714,65 Clydesdale Rd,3,h,845000.0,3/06/2017,1.0,2.0,589.0,59.0,-37.72207,144.87905,AIRPORT WEST,1214.6666666666667,5603.666666666667,375.3333333333333,20033,3767.5224080848807,34,0
ID569168378,102 Vincent Dr,3,h,500000.0,22/07/2017,2.0,2.0,330.0,11.0,-37.64027,145.08745,SOUTH MORANG,101.66666666666667,251.33333333333334,18.666666666666668,52159,591.0210552403563,51,0
ID169752658,24 Simpson St,3,h,720000.0,23/09/2017,1.0,1.0,573.0,39.0,-37.67939000000001,145.00143,THOMASTOWN,502.6666666666667,1662.6666666666667,118.66666666666667,20007,1136.9027134971104,40,0
ID249132256,2/116 Spring St,3,h,700000.0,27/05/2017,2.0,1.0,301.0,12.0,-37.72839000000001,145.00105,RESERVOIR,885.0,1901.0,227.66666666666666,20011,151.665990863574,31,0
ID392213352,3/30 Beaumont Pde,1,h,280000.0,15/07/2017,1.0,1.0,45.0,49.0,-37.80728,144.86702,WEST FOOTSCRAY,298.0,735.0,154.0,20022,962.9636869144206,21,0
ID172436494,59 Bible St,3,h,975000.0,1/07/2017,1.0,0.0,841.0,7.0,-37.71926,145.15081999999995,ELTHAM,2006.6666666666667,7754.333333333333,1051.3333333333333,19987,688.2969403893934,47,0
ID871899288,9/78 Walpole St,1,u,520000.0,8/07/2017,1.0,1.0,0.0,89.0,-37.80059,145.03274,KEW,288.0,712.0,75.66666666666667,19904,2346.60312327317,15,0
ID191601650,1/35 Cromwell Rd,3,h,1400000.0,25/02/2017,2.0,2.0,0.0,14.0,-37.8433,145.0001,SOUTH YARRA,1245.0,3886.0,447.6666666666667,19947,229.93850536354736,16,0
ID511875497,61 Athol St,3,h,1400000.0,16/04/2016,2.0,2.0,394.0,129.0,-37.7699,144.9149,MOONEE PONDS,278.0,489.0,65.0,20038,598.7165292924758,22,1
ID584691193,37 Kelson St,3,h,700000.0,25/02/2017,1.0,1.0,138.0,19.0,-37.7406,144.9555,COBURG,1097.6666666666667,5916.0,553.3333333333334,19965,716.6411577176707,32,0
ID316438407,83 Elizabeth St,3,h,2000000.0,6/05/2017,1.0,2.0,1070.0,79.0,-37.836,144.8784,NEWPORT,84.33333333333333,293.3333333333333,23.0,19994,876.4372718146401,16,0
ID385995478,57 Cobden St,4,h,2130000.0,6/08/2016,2.0,2.0,649.0,34.0,-37.802,145.036,KEW,271.6666666666667,771.6666666666666,74.0,19904,2167.3338149256206,15,0
ID937164609,38 Rocklea Rd,4,h,1320000.0,14/05/2016,3.0,2.0,411.0,49.0,-37.7698,145.083,BULLEEN,958.6666666666666,5673.0,628.0,19935,2421.421226704601,29,0
ID662869744,58 Cassels Rd,3,h,860000.0,22/08/2016,1.0,1.0,184.0,129.0,-37.7563,144.96,BRUNSWICK,958.6666666666666,5673.0,628.0,19966,258.01270309354845,30,0
ID949202494,5/10 Camelia St,2,u,780000.0,6/05/2017,1.0,1.0,171.0,5.0,-37.8158,145.1384,BOX HILL,2897.3333333333335,11243.0,942.0,19897,590.2080220389678,30,0
ID557532369,14 Morgan St,3,h,1550000.0,17/06/2017,2.0,2.0,557.0,89.0,-37.89584,145.04741,CARNEGIE,3767.6666666666665,18925.0,2042.3333333333333,19942,819.6574663765114,29,0
ID655867612,25 Elm St,3,h,1220000.0,12/08/2017,1.0,1.0,293.0,119.0,-37.78446,144.92797,FLEMINGTON,2047.6666666666667,9171.0,742.3333333333334,20040,331.3201751725987,18,0
ID848053114,19 Puerta St,3,h,1540000.0,17/09/2016,2.0,2.0,653.0,69.0,-37.8445,145.1011,BURWOOD,958.6666666666666,5673.0,628.0,19849,1973.197414045362,28,0
ID252832196,4/141 Centre Rd,2,u,563000.0,30/07/2016,1.0,1.0,1233.0,59.0,-37.9164,145.0228,BRIGHTON EAST,2744.3333333333335,10289.666666666666,780.0,19939,1251.7999911911866,35,0
ID396677698,48/352 Canterbury Rd,2,u,430000.0,28/05/2016,1.0,1.0,0.0,11.0,-37.859,144.9767,ST KILDA,1363.6666666666667,6287.666666666667,564.3333333333334,19957,1387.1432358693955,15,0
ID238437162,4 Brownfield St,3,h,1275000.0,12/08/2017,2.0,2.0,656.0,59.0,-37.96791,145.06241,CHELTENHAM,1288.3333333333333,4242.333333333333,480.0,19866,703.2152778166613,42,1
ID752817965,2/14 Ludeman Ct,2,u,390000.0,30/07/2016,1.0,1.0,133.0,7.0,-37.6983,144.9998,RESERVOIR,824.6666666666666,1890.3333333333333,159.33333333333334,20008,1130.7605440370432,38,0
ID204284553,53 Lloyd St,2,h,910000.0,6/05/2017,1.0,2.0,733.0,39.0,-37.7442,145.0528,HEIDELBERG HEIGHTS,1173.6666666666667,8523.666666666666,974.6666666666666,19936,1183.455365175089,31,0
ID381673950,11 Newham Gr,4,h,1565000.0,27/05/2017,3.0,2.0,719.0,99.0,-37.90087,145.03959,ORMOND,298.0,735.0,154.0,19941,260.67606248358845,32,0
ID113303874,1 Carcoola Ct,3,h,1470000.0,25/02/2017,2.0,2.0,0.0,39.0,-37.9071,145.0439,ORMOND,298.0,735.0,154.0,19941,573.6734247320617,32,0
ID634477514,279 Mansfield St,2,h,900000.0,22/08/2016,1.0,1.0,497.0,59.0,-37.7585,145.0226,THORNBURY,2403.6666666666665,5212.333333333333,586.6666666666666,20014,2149.2811709822377,25,0
ID630706761,1/61 Eton St,3,h,485000.0,12/11/2016,1.0,1.0,244.0,69.0,-37.7444,145.0202,PRESTON,659.0,5219.333333333333,338.3333333333333,20013,1769.1588788422152,26,0
ID694522283,5 Ryde St,3,h,1040000.0,17/09/2016,1.0,2.0,555.0,94.0,-37.7491,144.985,PRESTON,659.0,5219.333333333333,338.3333333333333,20014,1365.9324764252071,25,1
ID211850150,17 Delta Av,4,h,1011000.0,29/07/2017,2.0,2.0,500.0,89.0,-37.72165,144.95853,COBURG NORTH,1097.6666666666667,5916.0,553.3333333333334,19963,257.73268353102054,36,0
ID736320098,11/70 Church St,3,u,630000.0,18/03/2017,1.0,1.0,0.0,49.0,-37.8153,145.02100000000004,HAWTHORN,1173.6666666666667,8523.666666666666,974.6666666666666,19905,745.3955082439195,13,0
ID471694903,31 Sassafras Dr,4,h,1070000.0,27/06/2016,2.0,2.0,637.0,49.0,-37.7683,145.1188,TEMPLESTOWE LOWER,2403.6666666666665,5212.333333333333,586.6666666666666,19935,5264.689691304533,29,0
ID443821536,42 Kellett St,3,h,1760000.0,22/05/2016,2.0,2.0,403.0,99.0,-37.7673,145.0081,NORTHCOTE,136.33333333333334,302.6666666666667,42.0,20015,1035.0277658231298,23,0
ID860146742,1/31 Surrey Dr,3,t,705000.0,16/04/2016,2.0,1.0,440.0,24.0,-37.7517,144.8776,KEILOR EAST,555.6666666666666,1129.0,160.66666666666666,22253,3430.808762205799,18,0
ID259054829,282 Ross St,3,h,1655000.0,25/02/2017,1.0,1.0,220.0,3.0,-37.8329,144.942,PORT MELBOURNE,705.3333333333334,5479.666666666667,335.0,22180,1859.9262943755327,0,0
ID977442019,77 Nicholson St,2,h,1250000.0,27/05/2017,1.0,2.0,368.0,99.0,-37.91304,145.0373,MCKINNON,512.0,1119.6666666666667,175.66666666666666,19940,316.4099663697152,33,0
ID201641867,84 May St,4,h,970000.0,25/02/2017,1.0,2.0,708.0,59.0,-37.833,144.8494,ALTONA NORTH,2494.6666666666665,11307.0,1410.0,19994,3195.2807345942074,16,0
ID978356504,83 Truganini Rd,3,h,1910000.0,25/02/2017,1.0,1.0,720.0,104.0,-37.8922,145.0544,CARNEGIE,3767.6666666666665,18925.0,2042.3333333333333,19920,757.9438127587399,23,0
ID717311243,8/37 Victoria St,2,u,740000.0,8/04/2017,1.0,1.0,0.0,59.0,-37.8881,145.0097,ELSTERNWICK,1666.0,9333.666666666666,523.0,19954,858.3772673545044,21,0
ID944096312,2/36 Curie Av,2,t,545000.0,29/07/2017,1.0,1.0,0.0,6.0,-37.71652,144.92268,OAK PARK,142.0,344.6666666666667,39.333333333333336,20033,189.17052644187936,34,0
ID637624427,57 Edsall St,3,h,1510000.0,9/09/2017,1.0,0.0,228.0,119.0,-37.86115,145.03217,MALVERN,717.3333333333334,1763.0,318.6666666666667,19944,621.7751627092711,20,0
ID394786524,1/48 Mathoura Rd,2,u,650000.0,13/05/2017,1.0,0.0,0.0,29.0,-37.8454,145.0076,TOORAK,647.0,2861.3333333333335,222.66666666666666,19947,488.1571400478488,16,0
ID834626474,31 Graves St,3,h,1625000.0,26/07/2016,2.0,1.0,858.0,81.0,-37.7417,144.8961,ESSENDON,334.6666666666667,1407.6666666666667,88.33333333333333,20036,2270.796656626539,27,1
ID662596945,100 Links St,3,h,571000.0,29/04/2017,1.0,1.0,757.0,69.0,-37.7845,144.8088,SUNSHINE WEST,2532.3333333333335,5455.0,713.0,20020,603.2243772683896,21,0
ID417736215,1/1 Marshall Pl,4,h,1506000.0,25/02/2017,2.0,0.0,162.0,24.0,-37.7885,144.9994,CLIFTON HILL,1097.6666666666667,5916.0,553.3333333333334,19974,350.854232031414,15,0
ID838600987,117 Charles St,3,h,1255000.0,28/05/2016,1.0,1.0,231.0,109.0,-37.8467,144.9894,PRAHRAN,659.0,5219.333333333333,338.3333333333333,19958,316.33944459791155,13,0
ID825806617,6 Deauville Ct,4,h,1000000.0,24/06/2017,2.0,1.0,722.0,39.0,-37.85848,145.23982,WANTIRNA,256.0,511.3333333333333,54.666666666666664,19870,3109.899244413161,45,0
ID677647457,45 Hornby St,2,h,1325000.0,25/02/2017,1.0,0.0,140.0,49.0,-37.8547,144.9959,WINDSOR,1064.6666666666667,4200.666666666667,432.6666666666667,19957,371.58277448245883,15,0
ID178770985,1/4 Chatham St,3,h,1205000.0,15/10/2016,2.0,2.0,0.0,89.0,-37.7826,144.9261,FLEMINGTON,1923.6666666666667,8979.333333333334,620.3333333333334,20040,584.0280276578803,18,0
ID676816691,26a Fawkner St,3,h,760000.0,7/11/2016,1.0,1.0,321.0,79.0,-37.757,144.89600000000004,ABERFELDIE,703.6666666666666,1502.0,135.66666666666666,22253,1780.9737985344498,18,0
ID606689237,1/17 Cosy Gum Rd,2,u,750000.0,8/07/2017,1.0,2.0,0.0,49.0,-37.88368,145.0515,CARNEGIE,3767.6666666666665,18925.0,2042.3333333333333,19920,683.8693258146169,23,0
ID223711260,32 Milton St,3,h,1830000.0,28/05/2016,2.0,2.0,374.0,94.0,-37.8747,144.987,ELWOOD,1566.6666666666667,8895.333333333334,491.0,19955,736.0846883959123,19,0
ID226154693,2/8 Gregory St,2,t,475000.0,15/10/2016,1.0,1.0,118.0,9.0,-37.7232,144.9154,OAK PARK,136.33333333333334,302.6666666666667,42.0,20033,794.8905346545588,34,0
ID504231425,4 Meaney St,2,h,906000.0,3/12/2016,1.0,1.0,221.0,99.0,-37.8829,145.0129,ELSTERNWICK,1566.6666666666667,8895.333333333334,491.0,19954,1074.4686947891444,21,1
ID581128985,301/8 Blanche St,2,u,540000.0,13/08/2016,1.0,1.0,0.0,16.0,-37.8653,144.9824,ST KILDA,1363.6666666666667,6287.666666666667,564.3333333333334,19956,1082.0667768147714,17,0
ID961004079,4/33 Ballarat Rd,3,t,585000.0,3/09/2016,1.0,1.0,259.0,49.0,-37.7955,144.9063,FOOTSCRAY,1923.6666666666667,8979.333333333334,620.3333333333334,20025,678.6959514315516,10,0
ID844900400,4 Falmouth St,2,h,1828500.0,15/10/2016,1.0,0.0,243.0,134.0,-37.8202,145.0409,HAWTHORN,1150.6666666666667,7827.0,922.3333333333334,19904,416.86065170253795,15,0
ID532115920,8 Morell St,4,h,2016000.0,18/03/2017,2.0,3.0,733.0,20.0,-37.8561,145.0864,GLEN IRIS,2047.6666666666667,9171.0,742.3333333333334,19849,723.1518691874703,28,0
ID617446533,404/9 Florence St,2,u,755000.0,27/05/2017,1.0,0.0,0.0,129.0,-37.76162,144.9608,BRUNSWICK,941.3333333333334,5813.0,575.6666666666666,19967,43.294457998056934,27,0
ID648958140,5 Scarborough Tce,3,h,465000.0,26/08/2017,1.0,1.0,338.0,15.0,-37.57589,144.9305,CRAIGIEBURN,1288.3333333333333,4242.333333333333,480.0,40221,3099.7526230929807,49,0
ID169559730,14 Rose St,3,h,565000.0,27/11/2016,2.0,1.0,566.0,49.0,-37.7844,144.8523,BRAYBROOK,2744.3333333333335,10289.666666666666,780.0,22241,1769.5646926574439,15,0
ID369161134,55a Park St,4,h,1600000.0,4/06/2016,1.0,2.0,120.0,5.0,-37.8072,144.9941,ABBOTSFORD,1202.0,5034.333333333333,333.0,19976,299.26055755165567,12,0
